job_id,company_id,title,description,max_salary,med_salary,min_salary,pay_period,formatted_work_type,location,applies,original_listed_time,remote_allowed,views,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,skill_abr,skill_name
3693590076,1376946.0,Senior Marketing Data Analyst,"Driven, empowering, transformative. Academic Partnerships creates collaborative, student centered partnerships with the universities we serve. At AP, we drive change through innovation in online education using the strengths, experience, and culture of our people. As a leader in online program management, we are focused on supporting scalable online program success for our university partners and the students they serve, their local communities, school systems, business, and the local labor market. Our OneAP, culture is built on the foundation of our mission - to increase access to high-quality, affordable, and workforce-relevant education.
We're seeking a driven, highly motivated Sr. Marketing Analyst to join our Business Transformation and Operations team (Btop). As Sr. Marketing Analyst, you will gain exposure to all aspects of marketing, both strategic and tactical, across all marketing channels. Through mentorship from senior members of the leadership team, you will help conduct analysis to shape AP’s key strategic initiatives. Working on a cross-functional project basis, you will be responsible for helping to structure problems, develop hypotheses, and deliver value-add strategic recommendations to drive overall business growth
Responsibilities Include
Assist in the development and execution of marketing strategies and campaignsAnalyze the performance of marketing campaigns to improve targeting and ROIDevelop reports highlighting opportunities for marketing campaignsPartner with external vendors (Google, Facebook, etc.) to implement marketing best practicesWork closely with cross-functional teams to gather and analyze data, identify key performance indicators (KPIs), and provide insights on performance trends, risks, and opportunitiesUtilize data-driven insights, ranging from customer performance to internal operations, to identify areas of improvement and develop actionable recommendationsForm a deep understanding of AP’s processes, systems/tools, personnel, strategic direction, and broader market ecosystem (university partners, marketing channels, contact center operational dynamics)Work closely with Directors on the Business Transformation & Operations team (Transformation Strategy & Ops, Partner Strategy & Analytics, Revenue Strategy & Analytics, Operations & Analytics) in shaping the future of the organization through data-driven insights and strategic decision-makingHigh intensity, high impact projects with rewarding career development and growthA dynamic and fast-paced work environment that requires agility and adaptability to meet evolving business needsCollaboration with cross-functional teams and exposure to various stakeholders, including executive leadership
Requirements Include
Bachelor's degree requiredAt least 5 years of experience in analytics areaProficient in SQL.Fluent in MS ExcelPython /R preferredPrior experience in marketing analytics preferredDemonstrated knowledge of Web Analytics tools (Google Analytics, Adobe Analytics, etc.)Demonstrated knowledge of StatisticsA/B Testing experienceGood communication and presentation skillsStrong analytical and problem-solving skillsCollaborative problem-solving mindset and the ability to work effectively in cross-functional teams, driving change through influenceDemonstrated ability to work through complex business problems and partner with internal clients using consultative approach
Academic Partnerships Offers The Following Comprehensive Benefits
PTO – accumulated from day one11 designated holidaysMedical – four options (including PPO and HDP)DentalVisionLife & Disability (company paid)Flexible Spending Account & Health Savings Account (company contribution to HSA)Retirement plan with company matchMaternity / Paternity / Parental Leave (company paid)Volunteer Time Off
Supplemental Benefits
Wellness programAlternative medicine optionsPet discountsAccident, Critical Illness and Hospital Indemnity
Personal And Professional Development
Continuous Professional and Leadership Development ProgramsTuition Reimbursement for employees and their dependents
Academic Partnerships is an equal opportunity employer and supports a diverse and inclusive workforce.
",,,,,Full-time,United States,23.0,1690000000000.0,1.0,104.0,https://www.linkedin.com/jobs/view/3693590076/?trk=jobs_biz_prem_srch,https://recruitingbypaycor.com/career/JobIntroduction.action?clientId=4028f88c2d942f91012dba80ab8842ae&id=8a78839e89b7fb2e018a18a958587676&source=&lang=en,OffsiteApply,1700000000000.0,,Mid-Senior level,,1690000000000.0,recruitingbypaycor.com,0,FULL_TIME,,,IT,Information Technology
3693590292,1103.0,Senior Data Engineer,"When you join Verizon

Verizon is one of the world's leading providers of technology and communications services, transforming the way we connect around the world. We're a human network that reaches across the globe and works behind the scenes. We anticipate, lead, and believe that listening is where learning begins. In crisis and in celebration, we come together-lifting up our communities and striving to make an impact to move the world forward. If you're fueled by purpose, and powered by persistence, explore a career with us. Here, you'll discover the rigor it takes to make a difference and the fulfillment that comes with living the #NetworkLife.

What you'll be doing...

As a Sr Engr Cslt - Data Engineer within the Artificial Intelligence and Data Organization (AI&D), you will manage various activities including artificial intelligence, data engineering, operations automation, security remediation and industry leading Omni channel technology to improve the efficiency, customer experience and profitability of the company.

You will analyze marketing, customer experience and digital operations environments to build data pipelines, transform data into actionable intelligence. You will turn raw data into usable data pipelines and build data tools and products for effort automation and easy data accessibility.

At Verizon, we are on a multi-year journey to industrialize our data science and AI capabilities. Very simply, this means that AI will fuel all decisions and business processes across the company. At 130B+ dollars in annual revenue, this is a pioneering opportunity to design and shape AI at scale in the Telco industry. With our leadership in bringing 5G network nationwide, the opportunity for AI will only grow exponentially in going from enabling billions of predictions to possibly trillions of predictions that are automated and real-time
Manage all marketing related projects on Big Data/Cloud platform including design of new applications and training other developers.
Gather requirements, assess gaps, and build roadmaps and architectures to help the analytics driven organization achieve its goals.
Work closely with Data Analysts to ensure data quality and availability for analytical modeling.
Identify gaps and implement solutions for data security, quality, and automation of processes.
Support maintenance, bug fixes and performance analysis along the data pipeline.
Design, build, document, test and implement new data pipelines and analytics. The job involves designing and building scalable data pipelines to provide key insights to the front-end applications and agents for quick decision making and effective channel orchestration.
Collaborate in cross-functional teams to source new data, develop schema requirements, and maintain metadata
Build semantic layer (curated facts), dimension tables for reports and analytics
Coordination with the offshore team for design and implementation.
Identify ways to improve data reliability, efficiency and quality
Use large data sets to address business issues
Use data to discover tasks that can be automated
Design and implement fact tables, reports and dashboards using Tableau, Looker and other tools
Analyze existing Teradata/ SQL queries for performance improvement.

What we're looking for...

You're curious about new technologies and the game-changing possibilities it creates. You like to stay up-to-date with the latest trends and apply your technical expertise to solve business problems. You thrive in a fast-paced, innovative environment working as a phenomenal teammate to drive the best results and business outcomes.

You'll need to have:
Bachelor's degree or four or more years of work experience.
Four or more years of relevant work experience.

Even better if you have one or more of the following:
3+ years of Database experience in Teradata SQL, Teradata Utilities, SQL Server, SSIS, and OLAP
3+ years of experience in designing, building, and deploying production-level data pipelines using tools from Hadoop stack (HDFS, Hive, Spark, Streaming, HBase, Kafka, Oozie, NiFi etc.) and programming in Python/Scala
1+ year(s) of experience in Cloud data engineering, preferably Google Cloud with Big Query
Dashboard development experience in Tableau, Qlik and/or Looker
A degree. Master's degree in Computer Science, Information Systems and / or related technical discipline.
Teradata/ Big Data Analytics Certification
Knowledge of telecom industry
Experience to working with a distributed team
Ability to effectively communicate through presentation, interpersonal, verbal and written skills.

Why Verizon?

Verizon is committed to maintaining a Total Rewards package which is competitive, valued by our employees, and differentiates us as an Employer of Choice.
We are a 'pay for performance' company and your contribution is rewarded through competitive salaries, performance-based incentives and an employee Stock Program. We create an opportunity for us all to share in the success of Verizon and the value we help to create through this broad-based discretionary equity award program.
Your benefits are market competitive and delivered by some of the best providers.
You are provided with a full spectrum of health and wellbeing resources, including a first in-class Employee Assistance Program, to empower you to make positive health decisions.
We offer generous paid time off benefits to help you manage your work life balance and opportunities for flexible working arrangements*.
Verizon provides training and development for all levels, to help you enhance your skills and develop your career, from funding towards education assistance, award-winning training, online development tools and access to industry research.
You will be able to take part in volunteering opportunities as part of our environmental, community and sustainability commitment.

Your benefits package will vary depending on the country in which you work.

*subject to business approval

If Verizon and this role sound like a fit for you, we encourage you to apply even if you don't meet every ""even better"" qualification listed above.

This role is eligible to be considered for the Department of Defense SkillBridge Program.

Where you'll be working

In this hybrid role, you'll have a defined work location that includes work from home and assigned office days set by your manager.

Scheduled Weekly Hours
40

Equal Employment Opportunity

We're proud to be an equal opportunity employer - and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. At Verizon, we know that diversity makes us stronger. We are committed to a collaborative, inclusive environment that encourages authenticity and fosters a sense of belonging. We strive for everyone to feel valued, connected, and empowered to reach their potential and contribute their best. Check out our diversity and inclusion page to learn more.",,,,,Full-time,"Irving, TX",6.0,1690000000000.0,,42.0,https://www.linkedin.com/jobs/view/3693590292/?trk=jobs_biz_prem_srch,https://www.aplitrak.com/?adid=YmJnZW5lcmljLjYwNTIxLjE1NTBAdmVyaXpvbndvcmtkYXkuYXBsaXRyYWsuY29t,OffsiteApply,1700000000000.0,,Mid-Senior level,,1690000000000.0,www.aplitrak.com,1,FULL_TIME,,,OTHR,OTHR
3694100111,11056.0,Data Entry Specialist,"Desired Skills and Experience *-mid level computer skills-Ability to work in one area/office for several hours at a time and 5 days onsite in Burbank-basic data entry experience

Plusses-Excel experience (such as with pivot tables too)

Day-to-Day *This data entry specialist is joining a data entry team on a project for a major studio in the entertainment services line of business. Their day to day responsibilities include organizing Physical customer assets and prepare them for data entry. They will also identify asset types, enter agreed upon asset descriptions in our eSearch data base, update customer spreadsheets - as required, follow up with customer service, operations and digital teams on status of assets entered.",,,,,Contract,"Burbank, CA",13.0,1690000000000.0,,47.0,https://www.linkedin.com/jobs/view/3694100111/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,,Associate,,1690000000000.0,,1,CONTRACT,,,ADM,ADM
3694100408,3593313.0,Senior Database Administrator (DBA),"Senior User Experience DesignerDraper, UT (Hybrid)
About Us
Canopy is a fast-growing SaaS company in Draper, Utah building simple, efficient software for accounting firms. We are looking to revolutionize the accounting space with modern, user-friendly software for a neglected industry.Our goal is to help our clients unlock the firm they’ve always wanted with our Practice Management Suite. We place a strong emphasis on delighting our customers, spotting and solving problems, and being good people along the way.Click here to see why our clients love Canopy: https://www.getcanopy.com/why-canopy
Interested in learning more about Canopy & the industry? Check out our blog here where you can find great information on our product features, industry news, practice management, and more: https://www.getcanopy.com/blog
The Opportunity
We are hiring a Senior DBA with a profound commitment to ensuring that our databases run seamlessly. If you’re someone who is eager to work on maintaining multiple databases, obsessed with optimizing performance, and uphold the best practices for a modern SaaS platform, you’re just the person we’re looking for! Our Senior DBA will be key to our backend engineering efforts, working alongside developers, product managers, and QA engineers to refine our database structure and empower our platform's capability and reliability. Our powerful DevOps tools and microservices architecture allow our teams to release code to production hundreds of times per month. We pride ourselves on agile practices, and you’ll be integral to ensuring minimal downtime during database maintenance and leading the team toward data excellence.
What You'll Do:
Oversee the maintenance of multiple databases to ensure optimal performance, security, and reliability.Regularly monitor database health, identifying bottlenecks, and recommending actionable solutions.Refine and refactor our database structures to align with best practices and enhance the ease of data access for backend developers.Advise on and implement modern database best practices to elevate our platform's reliability and efficiency.Collaborate with teams to write and optimize complex database queries and migrations.Spearhead initiatives to minimize downtime during database maintenance, ensuring a seamless experience for our users.Provide mentoring and training to team members on database insights and optimizations.Participate in interviews of candidates to help us maintain a team of the best talent in the industry.
Your Skills Include:
Minimum of 5 years of experience as a DBA, with a track record of managing and optimizing databases.Proficiency in SQL and experience with relational database systems - specifically PostgreSQL.Comprehensive understanding of RESTful API principles and how they interact with database systems.Acute ability to diagnose database performance issues and provide solutions.Proven experience in implementing database best practices and ensuring minimal downtime.Excellent communication skills, fostering collaboration and understanding across teams, while showing mutual respect for others’ opinions.A relentless passion for ensuring data integrity and accessibility, combined with a drive to build innovative, scalable solutions that have a genuine impact on customers.
Bonus Skills:
Experience with warehousing techniques, enabling better analytics and reporting functionalities.Proficiency with various programming languages (Python and/or Java are a plus).Experience with managed cloud database infrastructure (RDS preferred).

We know many women do not apply for a job if they don't perfectly fit the description. We want you to apply anyway.
Why You Want to Work Here:
🌴 Flexible Paid Time Off - that you’re actually encouraged to use plus 10 company holidays!❤️‍🩹 Health Benefits - including Medical, Dental, and Vision and an HSA Match. Canopy covers Medical premiums at 100% for Employees only.💰 401(k) - we match 100% up to 3% of your contribution. Eligibility is immediate with 100% vesting.🧠 Mental Health - all employees have access to Impact Suite & to our Employee Assistance Program (EAP).👶 Paid New Parent Leave & Birthing Parent Leave - so you’re able to care for your little ones.➕ Supplemental Benefits - including 100% company paid Basic Life & AD&D insurance and long & short-term disability coverage.🌟 Motivosity - our peer-to-peer recognition program to help our employees recognize the amazing work being done by other Canopians!🥳 Company Events - including monthly company-wide meetings, summer parties, and more.💡 DEIB Committee - to plan initiatives around continuing education, community outreach, recruiting, onboarding, and more.☕ Fully-stocked kitchen - Keto? Vegan? Flexitarian? Mandalorian? We’ve got you covered.
Our Values:
We approach our work every day with a few things in mind:
🔑 Own - we own this place! We focus on outcomes, holding ourselves & each other accountable.🏆 Win - we win by delighting our customers with the very best products and services.👍 Do Good - we work hard to be good people!💡 Embrace Curiosity & Candor - we approach everything with curiosity & we understand that candor is kindness and give the gift of feedback.
To learn more about us & our values, click here: https://www.getcanopy.com/company#our-team
Interviewing @ Canopy:
We know application processes can be a little stressful. Here’s are the stages of a typical interview process:Once your application is received, we will review it and get back to you if we feel like it’s a mutual fit!20 minute phone call with the People Team45-60 minute video or in-person interview with the Hiring Manager1-3 rounds of interviews depending on the roleFinal Interview
Interview processes can vary depending on the role. The People Team will give you a role specific overview of the process during your first phone call.
Remember: This is your interview too! We know candidates are evaluating us just as much as we are them. We encourage you to bring questions to each of your interviews—our hiring teams will always make sure to save time for questions at the end!
Canopy is an equal opportunity employer. Canopy provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, national origin, sexual orientation, gender identity or expression, age, disability, genetic information, marital status or veteran status.",,,,,Full-time,United States,14.0,1690000000000.0,1.0,68.0,https://www.linkedin.com/jobs/view/3694100408/?trk=jobs_biz_prem_srch,https://canopy-tax-inc.breezy.hr/p/bd4741f56f35-senior-database-administrator-dba?state=published,OffsiteApply,1700000000000.0,,,,1690000000000.0,,0,FULL_TIME,,,IT,Information Technology
3694100515,10799820.0,Data Engineer,"Data EngineerLength of Assignment: 6+ monthsWork Location: Remote US (NJ preferred)
SUMMARY OF ESSENTIAL JOB FUNCTIONS:Design and develop analytical models and be the face to the data consumers.Perform data curation to meet the business requirements.Build batch and streaming data pipelines.Develop processes for automating, testing, and deploying your work.Identify risks and opportunities of potential logic and data issues within the data environment.Collaborate effectively with the global team and ensure day to day deliverables are met.
MINIMUN REUIREMENTS:MUST HAVE experience with GCP/Google Cloud Platform and/or Spark.Bachelor’s degree and 5+ years of industry experience in software development, data engineering, business intelligence, data science, or related field with a track record of manipulating, processing, and extracting value from large datasets.3+ years of experience as Data Engineer or in a similar roleProven experience with AWS and/or GCP, Hadoop, Vertica, Talend, Tableau, and other modern technology platforms is required.Cloud to Cloud migration experience preferred.Have knowledge of data management fundamentals and data storage principlesHave knowledge of systems as it pertains to data storage and computing.Strong source to target mapping experience and ETL principles/knowledge.Excellent verbal and written communication skills.Strong quantitative and analytical skills with accuracy and attention to detailAbility to work well independently with minimal supervision and can manage multiple priorities.",,,,,Contract,"New Jersey, United States",56.0,1690000000000.0,1.0,120.0,https://www.linkedin.com/jobs/view/3694100515/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,,Associate,,1690000000000.0,,0,CONTRACT,,,ENG,Engineering
3694100515,10799820.0,Data Engineer,"Data EngineerLength of Assignment: 6+ monthsWork Location: Remote US (NJ preferred)
SUMMARY OF ESSENTIAL JOB FUNCTIONS:Design and develop analytical models and be the face to the data consumers.Perform data curation to meet the business requirements.Build batch and streaming data pipelines.Develop processes for automating, testing, and deploying your work.Identify risks and opportunities of potential logic and data issues within the data environment.Collaborate effectively with the global team and ensure day to day deliverables are met.
MINIMUN REUIREMENTS:MUST HAVE experience with GCP/Google Cloud Platform and/or Spark.Bachelor’s degree and 5+ years of industry experience in software development, data engineering, business intelligence, data science, or related field with a track record of manipulating, processing, and extracting value from large datasets.3+ years of experience as Data Engineer or in a similar roleProven experience with AWS and/or GCP, Hadoop, Vertica, Talend, Tableau, and other modern technology platforms is required.Cloud to Cloud migration experience preferred.Have knowledge of data management fundamentals and data storage principlesHave knowledge of systems as it pertains to data storage and computing.Strong source to target mapping experience and ETL principles/knowledge.Excellent verbal and written communication skills.Strong quantitative and analytical skills with accuracy and attention to detailAbility to work well independently with minimal supervision and can manage multiple priorities.",,,,,Contract,"New Jersey, United States",56.0,1690000000000.0,1.0,120.0,https://www.linkedin.com/jobs/view/3694100515/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,,Associate,,1690000000000.0,,0,CONTRACT,,,IT,Information Technology
3694100515,10799820.0,Data Engineer,"Data EngineerLength of Assignment: 6+ monthsWork Location: Remote US (NJ preferred)
SUMMARY OF ESSENTIAL JOB FUNCTIONS:Design and develop analytical models and be the face to the data consumers.Perform data curation to meet the business requirements.Build batch and streaming data pipelines.Develop processes for automating, testing, and deploying your work.Identify risks and opportunities of potential logic and data issues within the data environment.Collaborate effectively with the global team and ensure day to day deliverables are met.
MINIMUN REUIREMENTS:MUST HAVE experience with GCP/Google Cloud Platform and/or Spark.Bachelor’s degree and 5+ years of industry experience in software development, data engineering, business intelligence, data science, or related field with a track record of manipulating, processing, and extracting value from large datasets.3+ years of experience as Data Engineer or in a similar roleProven experience with AWS and/or GCP, Hadoop, Vertica, Talend, Tableau, and other modern technology platforms is required.Cloud to Cloud migration experience preferred.Have knowledge of data management fundamentals and data storage principlesHave knowledge of systems as it pertains to data storage and computing.Strong source to target mapping experience and ETL principles/knowledge.Excellent verbal and written communication skills.Strong quantitative and analytical skills with accuracy and attention to detailAbility to work well independently with minimal supervision and can manage multiple priorities.",,,,,Contract,"New Jersey, United States",56.0,1690000000000.0,1.0,120.0,https://www.linkedin.com/jobs/view/3694100515/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,,Associate,,1690000000000.0,,0,CONTRACT,,,OTHR,OTHR
3694100943,2073870.0,Data Collection  -  Supplementary Income,"The aim of this project is to automatically locate and process ID documents in an image or video stream. The data that you provide will be used to train and test the algorithm for Digital On-Boarding Services (DOBS).


The project consists of 10 sessions. For each session, you will record 1 photo and 1 video of a Driving License or an ID card that you might use in place of a driving license in different locations and lighting which will help improve ID document detection in different environments. You only need 1 document to take part in this project.


The project will take you approximately 5 to 10 minutes to complete. Once your images and videos pass quality checks, you will be paid a fixed rate displayed in AppenConnect. The rate shown is for one accepted participation (a project of 10 sessions = 20 pictures/videos).RequirementsHave access to any smartphone deviceDriving license or another ID card document to be submitted should belong to yourself


Apply Now!


*Appen's client will only access your submitted document to train and test the automated ID document recognition software algorithm. For more details please check consent statements in app or contact Appen directly for any questions.


""A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.""",,,,,Contract,"Brockton, MA",,1690000000000.0,1.0,6.0,https://www.linkedin.com/jobs/view/3694100943/?trk=jobs_biz_prem_srch,https://forms.office.com/Pages/ResponsePage.aspx?id=qszw_UYDY0uMFSG_NKYtGDKPLbTMD_1EgmZWqc9HTvxUQTM3OUpJVUJZWDBGMUhMRTRHTUEzNEg2Ti4u&utm_campaign=LinkedIn_Aibarra_US,OffsiteApply,1700000000000.0,,Entry level,,1690000000000.0,,0,CONTRACT,,,RSCH,Research
3694100943,2073870.0,Data Collection  -  Supplementary Income,"The aim of this project is to automatically locate and process ID documents in an image or video stream. The data that you provide will be used to train and test the algorithm for Digital On-Boarding Services (DOBS).


The project consists of 10 sessions. For each session, you will record 1 photo and 1 video of a Driving License or an ID card that you might use in place of a driving license in different locations and lighting which will help improve ID document detection in different environments. You only need 1 document to take part in this project.


The project will take you approximately 5 to 10 minutes to complete. Once your images and videos pass quality checks, you will be paid a fixed rate displayed in AppenConnect. The rate shown is for one accepted participation (a project of 10 sessions = 20 pictures/videos).RequirementsHave access to any smartphone deviceDriving license or another ID card document to be submitted should belong to yourself


Apply Now!


*Appen's client will only access your submitted document to train and test the automated ID document recognition software algorithm. For more details please check consent statements in app or contact Appen directly for any questions.


""A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.""",,,,,Contract,"Brockton, MA",,1690000000000.0,1.0,6.0,https://www.linkedin.com/jobs/view/3694100943/?trk=jobs_biz_prem_srch,https://forms.office.com/Pages/ResponsePage.aspx?id=qszw_UYDY0uMFSG_NKYtGDKPLbTMD_1EgmZWqc9HTvxUQTM3OUpJVUJZWDBGMUhMRTRHTUEzNEg2Ti4u&utm_campaign=LinkedIn_Aibarra_US,OffsiteApply,1700000000000.0,,Entry level,,1690000000000.0,,0,CONTRACT,,,ANLS,Analytics
3694100943,2073870.0,Data Collection  -  Supplementary Income,"The aim of this project is to automatically locate and process ID documents in an image or video stream. The data that you provide will be used to train and test the algorithm for Digital On-Boarding Services (DOBS).


The project consists of 10 sessions. For each session, you will record 1 photo and 1 video of a Driving License or an ID card that you might use in place of a driving license in different locations and lighting which will help improve ID document detection in different environments. You only need 1 document to take part in this project.


The project will take you approximately 5 to 10 minutes to complete. Once your images and videos pass quality checks, you will be paid a fixed rate displayed in AppenConnect. The rate shown is for one accepted participation (a project of 10 sessions = 20 pictures/videos).RequirementsHave access to any smartphone deviceDriving license or another ID card document to be submitted should belong to yourself


Apply Now!


*Appen's client will only access your submitted document to train and test the automated ID document recognition software algorithm. For more details please check consent statements in app or contact Appen directly for any questions.


""A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.""",,,,,Contract,"Brockton, MA",,1690000000000.0,1.0,6.0,https://www.linkedin.com/jobs/view/3694100943/?trk=jobs_biz_prem_srch,https://forms.office.com/Pages/ResponsePage.aspx?id=qszw_UYDY0uMFSG_NKYtGDKPLbTMD_1EgmZWqc9HTvxUQTM3OUpJVUJZWDBGMUhMRTRHTUEzNEg2Ti4u&utm_campaign=LinkedIn_Aibarra_US,OffsiteApply,1700000000000.0,,Entry level,,1690000000000.0,,0,CONTRACT,,,WRT,WRT
3694101197,2382910.0,"Data Center Civil Engineer, Data Center Design Engineering","Description
Amazon Web Services (AWS) is seeking a Data Center Civil Engineer to join its design team.
As a Data Center Civil Engineer at AWS, you will lead Civil Engineering designs for Amazon Data Centers. You will be part of a highly creative and efficient design team comprised of Architects, Engineers, and Designers tasked with solving problems and challenging the status quo. As a subject matter expert, you will have a direct impact on the design of prototypical Data Center sites, provide technical design guidance and vendor oversight, solve large-scale implementation issues, and build a strong understanding of site design and program requirements.
Amazon’s Data Centers are industry leading examples of innovation in the areas of space utilization, energy efficiency, and cost effectiveness. We are known for our speed to market and reliability. This role sits within Americas Design Engineering team responsible for the design and operation of critical Data Center facilities located throughout North and South America. Our Design Team is on the forefront of creating and delivering the most innovative products to our customers; and are known for being a diverse and upbeat team that is changing the face of Cloud Computing.
We continue to grow and are looking for motivated team members that can support our speed to market, raise the bar, and have a desire for professional growth and continuous learning. Amazon’s work environment is unique in every aspect and offers an exceptional opportunity for the right candidate. At Amazon we highly support continued learning opportunities and focus on continued employee development.
Key job responsibilities
 Analyze data collected during geotechnical investigations to identify potential geotechnical hazards that may affect the project's design, construction, or operation. Manage our external civil design consultants through the Data Center design and construction process. Review designs for site layout, grading, power substations, storm water, utilities, and pavement. Coordinate with internal and external MEP design engineers. Effectively communicate design standards to internal and external project partners. Communicate conceptual designs and create/maintain project documentation before, during, and after construction. Develop and maintain design standards, design prototypes, and template specifications related to site design for Data Centers and supporting infrastructure. Coordinate with AWS Due Diligence and Real Estate teams to determine site selection criteria and review Due Diligence reports. Create, review, and release design RFPs for various projects, including DCs and special program facilities. Manage multiple fast paced projects simultaneously. Foresee and manage internal Technical Program Manager’s (TPM’s) expectation regarding project-specific cost and schedules variables. Lead initiatives aimed at improving cost, quality, schedule, and consistency Travel for site assessments, internal design meetings, construction review, and interfacing with authorities having jurisdiction. Anticipated travel is approximately 25%.
About The Team
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud
platform. We pioneered cloud computing and never stopped innovating — that’s why customers from the most successful startups to Global 500 companies trust our robust suite of products and services to power their businesses.
Mentorship & Career Growth
We have a career path for you no matter what stage you’re in when you start here. We’re continuously raising our performance bar as we strive to become
Earth’s Best Employer
That’s why you’ll find endless knowledge-sharing, mentorship and other career-advancing
resources here to help you develop into a better-rounded professional.
We are open to hiring candidates to work out of one of the following locations:
Herndon, VA, USA
Basic Qualifications
 Professional Engineering License 7+ years professional experience in commercial, warehouse, and/or industrial site-civil design experience.
Preferred Qualifications
 ABET accredited BS in Civil Engineering Proficiency with geotechnical engineering standards to review investigations and assessments to determine soil and rock conditions, site suitability, and potential hazards. 2+ years’ experience in civil design for Data Centers or Telecom facilities with working knowledge of land use and land development conventional practices. Ability to utilize scheduling software to depict land-use approval critical path dependency activities Knowledge of mission critical equipment and systems, design process, pre-construction requirements and the construction process Direct experience with design or construction administration of a variety of electrical distribution systems ranging from low voltage to high voltage. Proficiency in building codes, regulations, and standards including IBC and ASCE. Demonstrated ability to evaluate the design and constructability of site design by third-party consultants. Demonstrated ability to manage multiple fast paced projects simultaneously. Excellent communication skills and attention to detail. Motivated, dependable, and capable of working with some oversight. Ability to travel internationally Proficient in AutoCAD, Bluebeam, and MS Office Suite software. Professional experience demonstrates Amazon’s Leadership Principles in action.
Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.
Company - Amazon Data Services, Inc.
Job ID: A2429868",,,,,Full-time,"Herndon, VA",,1690000000000.0,,9.0,https://www.linkedin.com/jobs/view/3694101197/?trk=jobs_biz_prem_srch,https://www.amazon.jobs/jobs/2429868/data-center-civil-engineer-data-center-design-engineering-?ss=paid&utm_campaign=cxro&cmpid=SPLICX0248M&utm_medium=social_media&utm_source=linkedin.com&utm_content=job_posting,OffsiteApply,1700000000000.0,,,,1690000000000.0,www.amazon.jobs,1,FULL_TIME,,,ART,ART
